algorithm,beta,n,seed,detected_race_to_loan,shd,beta_hat,wall_time_s
DirectLiNGAM,0.25,5000,1000,1,0,-0.2612373862454451,0.131
PC,0.25,5000,1001,0,8,,0.029
FCI,0.25,5000,1001,0,11,,0.033
GES,0.25,5000,1001,1,11,,0.072
GRaSP,0.25,5000,1001,1,8,,0.008
ICA-LiNGAM,0.25,5000,1001,1,0,-0.24348082744785796,0.024
DirectLiNGAM,0.25,5000,1001,1,0,-0.24348082744785798,0.125
PC,0.25,5000,1002,1,7,,0.034
FCI,0.25,5000,1002,1,7,,0.042
GES,0.25,5000,1002,1,15,,0.073
GRaSP,0.25,5000,1002,1,12,,0.008
ICA-LiNGAM,0.25,5000,1002,1,0,-0.26855104783601697,0.022
DirectLiNGAM,0.25,5000,1002,1,0,-0.26855104783601713,0.125
PC,0.25,5000,1003,1,5,,0.024
FCI,0.25,5000,1003,1,8,,0.035
GES,0.25,5000,1003,1,14,,0.055
GRaSP,0.25,5000,1003,0,17,,0.012
ICA-LiNGAM,0.25,5000,1003,1,0,-0.28111875091819927,0.022
DirectLiNGAM,0.25,5000,1003,1,0,-0.2811187509181991,0.121
PC,0.25,5000,1004,0,7,,0.028
FCI,0.25,5000,1004,0,8,,0.033
GES,0.25,5000,1004,1,11,,0.078
GRaSP,0.25,5000,1004,1,12,,0.008
ICA-LiNGAM,0.25,5000,1004,1,1,-0.2574455605052522,0.023
DirectLiNGAM,0.25,5000,1004,1,1,-0.2574455605052522,0.13
PC,0.25,5000,1005,0,9,,0.029
FCI,0.25,5000,1005,0,9,,0.037
GES,0.25,5000,1005,1,12,,0.043
GRaSP,0.25,5000,1005,1,3,,0.007
ICA-LiNGAM,0.25,5000,1005,1,0,-0.24127338453900363,0.024
DirectLiNGAM,0.25,5000,1005,1,0,-0.24127338453900374,0.119
PC,0.25,5000,1006,0,8,,0.024
FCI,0.25,5000,1006,0,10,,0.039
GES,0.25,5000,1006,0,12,,0.056
GRaSP,0.25,5000,1006,1,8,,0.009
ICA-LiNGAM,0.25,5000,1006,1,1,-0.22572671635343883,0.024
DirectLiNGAM,0.25,5000,1006,1,1,-0.22572671635343933,0.121
PC,0.25,5000,1007,0,8,,0.031
FCI,0.25,5000,1007,0,11,,0.035
GES,0.25,5000,1007,1,13,,0.073
GRaSP,0.25,5000,1007,1,3,,0.008
ICA-LiNGAM,0.25,5000,1007,1,0,-0.23446028139990116,0.023
DirectLiNGAM,0.25,5000,1007,1,0,-0.23446028139990127,0.127
PC,0.25,5000,1008,0,8,,0.025
FCI,0.25,5000,1008,0,10,,0.032
GES,0.25,5000,1008,0,13,,0.066
GRaSP,0.25,5000,1008,0,16,,0.012
ICA-LiNGAM,0.25,5000,1008,1,0,-0.23123705407449333,0.025
DirectLiNGAM,0.25,5000,1008,1,0,-0.231237054074493,0.127
PC,0.25,5000,1009,0,7,,0.027
FCI,0.25,5000,1009,0,8,,0.033
GES,0.25,5000,1009,0,16,,0.05
GRaSP,0.25,5000,1009,1,8,,0.008
ICA-LiNGAM,0.25,5000,1009,1,1,-0.2563155047899467,0.024
DirectLiNGAM,0.25,5000,1009,1,1,-0.25631550478994664,0.122
PC,0.25,5000,1010,0,11,,0.032
FCI,0.25,5000,1010,0,9,,0.04
GES,0.25,5000,1010,1,13,,0.043
GRaSP,0.25,5000,1010,1,13,,0.009
ICA-LiNGAM,0.25,5000,1010,1,0,-0.2697543673423492,0.022
DirectLiNGAM,0.25,5000,1010,1,0,-0.26975436734234937,0.12
PC,0.25,5000,1011,0,9,,0.028
FCI,0.25,5000,1011,0,9,,0.04
GES,0.25,5000,1011,1,13,,0.039
GRaSP,0.25,5000,1011,1,6,,0.01
ICA-LiNGAM,0.25,5000,1011,1,0,-0.2571628229629637,0.022
DirectLiNGAM,0.25,5000,1011,1,0,-0.257162822962964,0.126
PC,0.25,5000,1012,0,11,,0.031
FCI,0.25,5000,1012,0,9,,0.039
GES,0.25,5000,1012,1,14,,0.04
GRaSP,0.25,5000,1012,0,18,,0.009
ICA-LiNGAM,0.25,5000,1012,1,0,-0.25061225679452914,0.023
DirectLiNGAM,0.25,5000,1012,1,0,-0.2506122567945295,0.121
PC,0.25,5000,1013,0,8,,0.022
FCI,0.25,5000,1013,0,10,,0.031
GES,0.25,5000,1013,0,12,,0.059
GRaSP,0.25,5000,1013,0,16,,0.01
ICA-LiNGAM,0.25,5000,1013,1,1,-0.24732064246740867,0.025
DirectLiNGAM,0.25,5000,1013,1,1,-0.24732064246740798,0.121
PC,0.25,5000,1014,0,8,,0.025
FCI,0.25,5000,1014,0,10,,0.032
GES,0.25,5000,1014,1,3,,0.059
GRaSP,0.25,5000,1014,1,9,,0.01
ICA-LiNGAM,0.25,5000,1014,1,1,-0.263822988010496,0.024
DirectLiNGAM,0.25,5000,1014,1,1,-0.26382298801049575,0.124
PC,0.25,5000,1015,0,8,,0.027
FCI,0.25,5000,1015,0,9,,0.032
GES,0.25,5000,1015,1,5,,0.099
GRaSP,0.25,5000,1015,1,8,,0.012
ICA-LiNGAM,0.25,5000,1015,1,1,-0.24661850769590055,0.022
DirectLiNGAM,0.25,5000,1015,1,1,-0.2466185076959004,0.138
PC,0.25,5000,1016,0,8,,0.02
FCI,0.25,5000,1016,0,10,,0.026
GES,0.25,5000,1016,1,11,,0.037
GRaSP,0.25,5000,1016,0,16,,0.01
ICA-LiNGAM,0.25,5000,1016,1,1,-0.24123360133615768,0.023
DirectLiNGAM,0.25,5000,1016,1,1,-0.24123360133615823,0.128
PC,0.25,5000,1017,0,9,,0.031
FCI,0.25,5000,1017,0,9,,0.046
GES,0.25,5000,1017,0,10,,0.07
GRaSP,0.25,5000,1017,1,13,,0.009
ICA-LiNGAM,0.25,5000,1017,1,0,-0.28632030253442464,0.024
DirectLiNGAM,0.25,5000,1017,1,0,-0.28632030253442536,0.121
PC,0.25,5000,1018,0,7,,0.032
FCI,0.25,5000,1018,0,8,,0.038
GES,0.25,5000,1018,0,13,,0.075
GRaSP,0.25,5000,1018,0,18,,0.01
ICA-LiNGAM,0.25,5000,1018,1,0,-0.25914831178184566,0.024
DirectLiNGAM,0.25,5000,1018,1,0,-0.2591483117818461,0.119
PC,0.25,5000,1019,0,8,,0.03
FCI,0.25,5000,1019,0,10,,0.043
GES,0.25,5000,1019,0,16,,0.051
GRaSP,0.25,5000,1019,0,16,,0.009
ICA-LiNGAM,0.25,5000,1019,1,0,-0.24235488272822714,0.025
DirectLiNGAM,0.25,5000,1019,1,0,-0.24235488272822756,0.147
PC,0.25,10000,1000,0,11,,0.036
FCI,0.25,10000,1000,0,9,,0.04
GES,0.25,10000,1000,1,5,,0.061
GRaSP,0.25,10000,1000,1,3,,0.011
ICA-LiNGAM,0.25,10000,1000,1,0,-0.2520891309202417,0.031
DirectLiNGAM,0.25,10000,1000,1,0,-0.25208913092024143,0.198
PC,0.25,10000,1001,0,8,,0.023
FCI,0.25,10000,1001,0,10,,0.035
GES,0.25,10000,1001,1,12,,0.068
GRaSP,0.25,10000,1001,1,3,,0.008
ICA-LiNGAM,0.25,10000,1001,1,0,-0.23317539524111194,0.033
DirectLiNGAM,0.25,10000,1001,1,0,-0.23317539524111244,0.213
PC,0.25,10000,1002,0,7,,0.025
FCI,0.25,10000,1002,0,8,,0.036
GES,0.25,10000,1002,0,13,,0.073
GRaSP,0.25,10000,1002,1,13,,0.011
ICA-LiNGAM,0.25,10000,1002,1,0,-0.2435530880401921,0.031
DirectLiNGAM,0.25,10000,1002,1,0,-0.24355308804019185,0.193
PC,0.25,10000,1003,0,11,,0.027
FCI,0.25,10000,1003,0,9,,0.037
GES,0.25,10000,1003,1,14,,0.055
GRaSP,0.25,10000,1003,0,17,,0.013
ICA-LiNGAM,0.25,10000,1003,1,0,-0.25640236626093127,0.036
DirectLiNGAM,0.25,10000,1003,1,0,-0.25640236626093044,0.198
PC,0.25,10000,1004,0,9,,0.023
FCI,0.25,10000,1004,0,9,,0.036
GES,0.25,10000,1004,1,11,,0.055
GRaSP,0.25,10000,1004,1,13,,0.01
ICA-LiNGAM,0.25,10000,1004,1,0,-0.2686941424300256,0.033
DirectLiNGAM,0.25,10000,1004,1,0,-0.2686941424300257,0.198
PC,0.25,10000,1005,0,9,,0.025
FCI,0.25,10000,1005,0,9,,0.036
GES,0.25,10000,1005,1,7,,0.084
GRaSP,0.25,10000,1005,1,3,,0.008
ICA-LiNGAM,0.25,10000,1005,1,0,-0.24953581428971114,0.035
DirectLiNGAM,0.25,10000,1005,1,0,-0.24953581428971153,0.199
PC,0.25,10000,1006,0,7,,0.027
FCI,0.25,10000,1006,0,8,,0.036
GES,0.25,10000,1006,1,14,,0.056
GRaSP,0.25,10000,1006,0,15,,0.012
ICA-LiNGAM,0.25,10000,1006,1,0,-0.25828960122635447,0.033
DirectLiNGAM,0.25,10000,1006,1,0,-0.25828960122635425,0.198
PC,0.25,10000,1007,0,11,,0.022
FCI,0.25,10000,1007,0,10,,0.041
GES,0.25,10000,1007,0,17,,0.061
GRaSP,0.25,10000,1007,1,3,,0.01
ICA-LiNGAM,0.25,10000,1007,1,0,-0.24560198265814412,0.036
DirectLiNGAM,0.25,10000,1007,1,0,-0.24560198265814392,0.196
PC,0.25,10000,1008,0,7,,0.025
FCI,0.25,10000,1008,0,8,,0.034
GES,0.25,10000,1008,0,10,,0.069
GRaSP,0.25,10000,1008,0,15,,0.012
ICA-LiNGAM,0.25,10000,1008,1,0,-0.25273557213438275,0.035
DirectLiNGAM,0.25,10000,1008,1,0,-0.25273557213438297,0.198
PC,0.25,10000,1009,1,8,,0.023
FCI,0.25,10000,1009,0,11,,0.04
GES,0.25,10000,1009,1,14,,0.064
GRaSP,0.25,10000,1009,1,6,,0.012
ICA-LiNGAM,0.25,10000,1009,1,0,-0.264243479504499,0.03
DirectLiNGAM,0.25,10000,1009,1,0,-0.264243479504499,0.199
PC,0.25,10000,1010,0,13,,0.025
FCI,0.25,10000,1010,0,7,,0.051
GES,0.25,10000,1010,1,2,,0.08
GRaSP,0.25,10000,1010,1,13,,0.01
ICA-LiNGAM,0.25,10000,1010,1,0,-0.22964511783264813,0.036
DirectLiNGAM,0.25,10000,1010,1,0,-0.22964511783264807,0.2
PC,0.25,10000,1011,0,11,,0.024
FCI,0.25,10000,1011,0,9,,0.033
GES,0.25,10000,1011,1,3,,0.088
GRaSP,0.25,10000,1011,1,3,,0.013
ICA-LiNGAM,0.25,10000,1011,1,1,-0.25936750895644667,0.038
DirectLiNGAM,0.25,10000,1011,1,1,-0.25936750895644695,0.197
PC,0.25,10000,1012,0,11,,0.021
FCI,0.25,10000,1012,0,9,,0.029
GES,0.25,10000,1012,1,3,,0.088
GRaSP,0.25,10000,1012,0,17,,0.01
ICA-LiNGAM,0.25,10000,1012,1,1,-0.23582824613278472,0.033
DirectLiNGAM,0.25,10000,1012,1,1,-0.23582824613278458,0.206
PC,0.25,10000,1013,1,5,,0.023
FCI,0.25,10000,1013,1,8,,0.036
GES,0.25,10000,1013,1,2,,0.074
GRaSP,0.25,10000,1013,0,15,,0.011
ICA-LiNGAM,0.25,10000,1013,1,0,-0.2502728960350211,0.036
DirectLiNGAM,0.25,10000,1013,1,0,-0.2502728960350209,0.201
PC,0.25,10000,1014,0,11,,0.028
FCI,0.25,10000,1014,0,9,,0.038
GES,0.25,10000,1014,1,5,,0.099
GRaSP,0.25,10000,1014,0,18,,0.013
ICA-LiNGAM,0.25,10000,1014,1,0,-0.2524833239048302,0.031
DirectLiNGAM,0.25,10000,1014,1,0,-0.25248332390483064,0.2
PC,0.25,10000,1015,0,9,,0.023
FCI,0.25,10000,1015,0,9,,0.036
GES,0.25,10000,1015,1,15,,0.09
GRaSP,0.25,10000,1015,0,17,,0.011
ICA-LiNGAM,0.25,10000,1015,1,0,-0.24860593950861742,0.032
DirectLiNGAM,0.25,10000,1015,1,0,-0.24860593950861762,0.194
PC,0.25,10000,1016,0,9,,0.023
FCI,0.25,10000,1016,0,9,,0.036
GES,0.25,10000,1016,1,10,,0.078
GRaSP,0.25,10000,1016,0,17,,0.012
ICA-LiNGAM,0.25,10000,1016,1,0,-0.2545535469929992,0.03
DirectLiNGAM,0.25,10000,1016,1,0,-0.25455354699299887,0.196
PC,0.25,10000,1017,0,8,,0.022
FCI,0.25,10000,1017,0,9,,0.035
GES,0.25,10000,1017,1,13,,0.081
GRaSP,0.25,10000,1017,0,15,,0.015
ICA-LiNGAM,0.25,10000,1017,1,1,-0.24278858764007108,0.03
DirectLiNGAM,0.25,10000,1017,1,1,-0.24278858764007033,0.199
PC,0.25,10000,1018,0,7,,0.023
FCI,0.25,10000,1018,0,8,,0.036
GES,0.25,10000,1018,1,5,,0.073
GRaSP,0.25,10000,1018,1,13,,0.01
ICA-LiNGAM,0.25,10000,1018,1,0,-0.2542696877446097,0.032
DirectLiNGAM,0.25,10000,1018,1,0,-0.254269687744609,0.196
PC,0.25,10000,1019,0,9,,0.021
FCI,0.25,10000,1019,0,9,,0.034
GES,0.25,10000,1019,1,19,,0.074
GRaSP,0.25,10000,1019,1,3,,0.012
ICA-LiNGAM,0.25,10000,1019,1,0,-0.24747095745343298,0.03
DirectLiNGAM,0.25,10000,1019,1,0,-0.24747095745343328,0.194
PC,0.25,50000,1000,1,5,,0.031
FCI,0.25,50000,1000,1,8,,0.04
GES,0.25,50000,1000,1,5,,0.094
GRaSP,0.25,50000,1000,1,5,,0.013
ICA-LiNGAM,0.25,50000,1000,1,0,-0.24887499907010224,0.216
DirectLiNGAM,0.25,50000,1000,1,0,-0.2488749990701025,0.724
PC,0.25,50000,1001,1,5,,0.034
FCI,0.25,50000,1001,1,8,,0.04
GES,0.25,50000,1001,0,15,,0.098
GRaSP,0.25,50000,1001,1,2,,0.014
ICA-LiNGAM,0.25,50000,1001,1,0,-0.24205665355805978,0.212
DirectLiNGAM,0.25,50000,1001,1,0,-0.24205665355806005,0.727
PC,0.25,50000,1002,1,6,,0.045
FCI,0.25,50000,1002,1,5,,0.047
GES,0.25,50000,1002,1,10,,0.099
GRaSP,0.25,50000,1002,1,15,,0.019
ICA-LiNGAM,0.25,50000,1002,1,0,-0.2533812642982103,0.218
DirectLiNGAM,0.25,50000,1002,1,0,-0.2533812642982108,0.773
PC,0.25,50000,1003,0,11,,0.031
FCI,0.25,50000,1003,0,9,,0.041
GES,0.25,50000,1003,1,7,,0.084
GRaSP,0.25,50000,1003,1,2,,0.014
ICA-LiNGAM,0.25,50000,1003,1,0,-0.25144421706720754,0.162
DirectLiNGAM,0.25,50000,1003,1,0,-0.2514442170672075,0.725
PC,0.25,50000,1004,1,5,,0.032
FCI,0.25,50000,1004,1,8,,0.039
GES,0.25,50000,1004,1,7,,0.091
GRaSP,0.25,50000,1004,1,15,,0.016
ICA-LiNGAM,0.25,50000,1004,1,0,-0.24987907507521012,0.216
DirectLiNGAM,0.25,50000,1004,1,0,-0.2498790750752108,0.74
PC,0.25,50000,1005,0,13,,0.034
FCI,0.25,50000,1005,0,7,,0.046
GES,0.25,50000,1005,1,5,,0.1
GRaSP,0.25,50000,1005,1,2,,0.013
ICA-LiNGAM,0.25,50000,1005,1,0,-0.25095552528463466,0.209
DirectLiNGAM,0.25,50000,1005,1,0,-0.2509555252846347,0.724
PC,0.25,50000,1006,0,11,,0.031
FCI,0.25,50000,1006,0,9,,0.039
GES,0.25,50000,1006,1,5,,0.108
GRaSP,0.25,50000,1006,1,2,,0.019
ICA-LiNGAM,0.25,50000,1006,1,0,-0.25924320177341087,0.167
DirectLiNGAM,0.25,50000,1006,1,0,-0.25924320177340987,0.72
PC,0.25,50000,1007,1,2,,0.034
FCI,0.25,50000,1007,1,8,,0.043
GES,0.25,50000,1007,1,5,,0.112
GRaSP,0.25,50000,1007,1,5,,0.014
ICA-LiNGAM,0.25,50000,1007,1,0,-0.24879652520876852,0.184
DirectLiNGAM,0.25,50000,1007,1,0,-0.24879652520876896,0.717
PC,0.25,50000,1008,0,11,,0.032
FCI,0.25,50000,1008,0,9,,0.04
GES,0.25,50000,1008,1,5,,0.099
GRaSP,0.25,50000,1008,1,15,,0.015
ICA-LiNGAM,0.25,50000,1008,1,0,-0.25706309502859903,0.176
DirectLiNGAM,0.25,50000,1008,1,0,-0.2570630950285988,0.716
PC,0.25,50000,1009,1,2,,0.034
FCI,0.25,50000,1009,1,8,,0.043
GES,0.25,50000,1009,1,7,,0.091
GRaSP,0.25,50000,1009,1,15,,0.015
ICA-LiNGAM,0.25,50000,1009,1,0,-0.2543905378280645,0.2
DirectLiNGAM,0.25,50000,1009,1,0,-0.25439053782806453,0.716
PC,0.25,50000,1010,0,11,,0.03
FCI,0.25,50000,1010,0,9,,0.04
GES,0.25,50000,1010,1,2,,0.099
GRaSP,0.25,50000,1010,1,15,,0.016
ICA-LiNGAM,0.25,50000,1010,1,0,-0.24861553809311412,0.194
DirectLiNGAM,0.25,50000,1010,1,0,-0.24861553809311465,0.71
PC,0.25,50000,1011,1,6,,0.035
FCI,0.25,50000,1011,0,9,,0.055
GES,0.25,50000,1011,1,2,,0.101
GRaSP,0.25,50000,1011,1,2,,0.021
ICA-LiNGAM,0.25,50000,1011,1,0,-0.2561481185675083,0.199
DirectLiNGAM,0.25,50000,1011,1,0,-0.25614811856750835,0.716
PC,0.25,50000,1012,1,5,,0.037
FCI,0.25,50000,1012,1,8,,0.039
GES,0.25,50000,1012,1,7,,0.083
GRaSP,0.25,50000,1012,1,2,,0.019
ICA-LiNGAM,0.25,50000,1012,1,0,-0.24663758258127788,0.192
DirectLiNGAM,0.25,50000,1012,1,0,-0.24663758258127824,0.724
PC,0.25,50000,1013,1,6,,0.03
FCI,0.25,50000,1013,0,10,,0.04
GES,0.25,50000,1013,0,16,,0.073
GRaSP,0.25,50000,1013,1,2,,0.017
ICA-LiNGAM,0.25,50000,1013,1,0,-0.2516509486220013,0.146
DirectLiNGAM,0.25,50000,1013,1,0,-0.2516509486220014,0.724
PC,0.25,50000,1014,0,12,,0.034
FCI,0.25,50000,1014,0,10,,0.047
GES,0.25,50000,1014,1,7,,0.084
GRaSP,0.25,50000,1014,1,15,,0.018
ICA-LiNGAM,0.25,50000,1014,1,0,-0.25380528829997606,0.209
DirectLiNGAM,0.25,50000,1014,1,0,-0.25380528829997534,0.717
PC,0.25,50000,1015,0,11,,0.03
FCI,0.25,50000,1015,0,9,,0.039
GES,0.25,50000,1015,1,2,,0.096
GRaSP,0.25,50000,1015,1,6,,0.017
ICA-LiNGAM,0.25,50000,1015,1,0,-0.24882504244200623,0.203
DirectLiNGAM,0.25,50000,1015,1,0,-0.24882504244200596,0.721
PC,0.25,50000,1016,0,9,,0.029
FCI,0.25,50000,1016,0,9,,0.039
GES,0.25,50000,1016,1,7,,0.083
GRaSP,0.25,50000,1016,0,15,,0.022
ICA-LiNGAM,0.25,50000,1016,1,0,-0.24971608362107836,0.223
DirectLiNGAM,0.25,50000,1016,1,0,-0.2497160836210787,0.721
PC,0.25,50000,1017,1,4,,0.033
FCI,0.25,50000,1017,0,7,,0.051
GES,0.25,50000,1017,1,5,,0.099
GRaSP,0.25,50000,1017,0,12,,0.017
ICA-LiNGAM,0.25,50000,1017,1,0,-0.24302368744245495,0.173
DirectLiNGAM,0.25,50000,1017,1,0,-0.24302368744245556,0.718
PC,0.25,50000,1018,1,5,,0.036
FCI,0.25,50000,1018,1,8,,0.039
GES,0.25,50000,1018,1,5,,0.106
GRaSP,0.25,50000,1018,1,15,,0.013
ICA-LiNGAM,0.25,50000,1018,1,0,-0.24863579688326537,0.181
DirectLiNGAM,0.25,50000,1018,1,0,-0.24863579688326526,0.726
PC,0.25,50000,1019,0,14,,0.033
FCI,0.25,50000,1019,0,11,,0.05
GES,0.25,50000,1019,1,2,,0.098
GRaSP,0.25,50000,1019,0,15,,0.017
ICA-LiNGAM,0.25,50000,1019,1,0,-0.24707072673165326,0.166
DirectLiNGAM,0.25,50000,1019,1,0,-0.2470707267316545,0.718
